UserID,Status,created_dt,last_updated
374,activated,2023-09-08,2023-09-11
374,deactivated,2023-09-08,2023-10-05
375,pending,2023-09-04,2023-09-04
375,activated,2023-09-04,2023-09-06
376,pending,2023-10-10,2023-10-10
376,activated,2023-10-10,2023-10-12
377,pending,,2023-09-01
377,activated,2023-09-01,2023-09-07
378,pending,2023-09-21,2023-09-21
378,,2023-09-21,2023-10-05
379,,2023-10-06,2023-10-06
379,Activated,2023-10-06,2023-10-14
380,pending,2023-10-10,2023-10-10
380,activated,2023-10-10,2023-10-14
381,pending ,2023-10-07,2023-10-07
381,activated,2023-10-07,2023-10-15
382,pending,2023-10-27,2023-10-27
382,ACTIVATED,2023-10-27,
383, pending,2023-10-29,2023-10-29
383,expired,2023-10-29,2023-11-12
384,pending,2023-09-19,2023-09-19
384,activated,2023-09-19,2023-09-25
385,pending,2023-09-19,2023-09-19
385,activated,2023-09-19,2023-09-26
386,pending,2023-09-02,2023-09-02
386,,2023-09-02,2023-09-03
387,pending,2023-09-08,2023-09-08
387,rejected,2023-09-08,2023-09-17
388,pending,2023-09-27,2023-09-27
388,activated,,2023-10-04
389,,2023-10-09,2023-10-09
389,activated,2023-10-09,2023-10-17
390,pending,2023-09-15,2023-09-15
390,activated,2023-09-15,
391,pending ,2023-09-06,2023-09-06
391,activated,,
392,pending,2023-10-12,2023-10-12
392,activated,2023-10-12,2023-10-20
393,PENDING,2023-10-11,
393,activated,,2023-10-15
394,pending,2023-10-01,2023-10-01
394,activated,2023-10-01,2023-10-07
395,pending,2023-09-09,2023-09-09
395,, 2023-09-09,2023-09-16
396,pending,2023-09-12,2023-09-12
396,activated,2023-09-12 ,2023-09-16
397,pending,2023-09-17,2023-09-17
397, activated,2023-09-17,2023-09-25
398,pending,2023-10-22,2023-10-22
398,activated,2023-10-22,2023-10-26
399,pending,2023-10-26,2023-10-26
399,activated,2023-10-26,2023-10-31
400,pending,2023-09-03,2023-09-03
400,activated,2023-09-03,
401,pending,2023-10-27,2023-10-27
401,activated,2023-10-27,2023-11-04
402,pending,2023-10-25,2023-10-25
402,activated,2023-10-25 ,2023-11-03
403,pending,2023-10-18,2023-10-18
403,activated,2023-10-18,2023-10-24
404,pending,2023-09-14,2023-09-14
404,activated,2023-09-14,2023-09-18
405,,2023-10-29,2023-10-29
405,activated,2023-10-29,2023-11-06
406,pending,2023-10-19,2023-10-19
406, activated,2023-10-19,2023-10-25
407,,2023-09-09,
407,activated,2023-09-09,2023-09-18
408,pending,2023-09-03,2023-09-03
408,activated,2023-09-03,2023-09-07
409,pending,2023-09-23,2023-09-23 
409,activated,2023-09-23,2023-10-03
410,pending,2023-10-05,2023-10-05
410,activated,2023-10-05,2023-10-08
411,pending,2023-09-02, 2023-09-02
411,,2023-09-02,2023-09-12
412,pending,2023-10-28,2023-10-28
412,activated,2023-10-28,2023-11-07
413,pending,2023-10-11,2023-10-11
413,activated,2023-10-11,2023-10-14
414,pending,2023-10-02,2023-10-02
414,activated,2023-10-02,2023-10-03
415,pending,2023-09-30,2023-09-30
415,activated,2023-09-30,2023-10-01
416, pending,2023-09-07,
416,activated ,2023-09-07,2023-09-08
417,pending,2023-10-15,2023-10-15
417,activated,2023-10-15,2023-10-23 
418,pending,2023-10-15,2023-10-15
418,activated,2023-10-15,2023-10-25 
419,pending,2023-09-02,2023-09-02
419,activated,2023-09-02,2023-09-09
420,pending,2023-10-19,2023-10-19 
420,activated,2023-10-19, 2023-10-28
421,pending,2023-09-22,2023-09-22
421,expired,,2023-10-06
422,,2023-10-26,2023-10-26
422,activated,2023-10-26,2023-10-27
423,pending,2023-09-21,2023-09-21
423,activated,2023-09-21,2023-09-22
424,pending ,2023-09-13,2023-09-13
424,activated,2023-09-13,2023-09-20
425,,2023-09-12,2023-09-12
425,activated,2023-09-12 , 2023-09-20
426,pending,2023-09-20,2023-09-20
426,rejected,2023-09-20,2023-09-30
427,pending,2023-09-05,2023-09-05
427,activated,2023-09-05,2023-09-06
428,pending,2023-09-10,2023-09-10
428,expired,2023-09-10,2023-09-24
429,Pending,2023-09-29,2023-09-29
429,activated,2023-09-29,2023-10-09
430,,2023-10-04,2023-10-04
430,activated,2023-10-04,2023-10-09
431,pending,2023-10-04,2023-10-04
431,activated,,
432,,2023-09-08,2023-09-08
432,activated,,2023-09-17
433,pending,2023-09-02,2023-09-02
433,activated,2023-09-02,2023-09-11
433,,2023-09-02,2023-09-25
434,pending,2023-09-09,2023-09-09
434,rejected,2023-09-09,2023-09-10
435,pending,2023-10-24,2023-10-24
435,activated,2023-10-24,2023-11-02
436,pending,2023-09-09,2023-09-09
436,activated,2023-09-09,2023-09-19
437,PENDING,2023-10-12,2023-10-12
437,activated,2023-10-12, 2023-10-16
437,,2023-10-12,2023-11-06
438,pending,2023-10-04,2023-10-04
438,activated,2023-10-04,2023-10-06
439,,2023-10-07,
439,activated,2023-10-07,2023-10-08
440,pending,2023-10-27,
440,activated,2023-10-27,2023-10-28
441,pending,2023-09-16,2023-09-16
441,activated,2023-09-16,2023-09-26
442,Pending,,2023-10-13
442,activated,,2023-10-19
443,pending,2023-10-02,2023-10-02
443,activated,2023-10-02,2023-10-06
444,pending,2023-09-23,2023-09-23
444,activated,2023-09-23,
445,pending,2023-09-25,2023-09-25
445,activated,2023-09-25,
446,pending,2023-09-13, 2023-09-13
446,activated,,2023-09-17
447,pending,2023-09-07,2023-09-07
447,,2023-09-07,2023-09-16
448,pending,,2023-10-26
448,activated,2023-10-26,2023-10-28
449,pending,2023-10-09,2023-10-09
449,activated,,2023-10-18
450,pending,2023-09-11,2023-09-11
450,ACTIVATED,2023-09-11,2023-09-15
451,PENDING,2023-10-19,2023-10-19
451,activated,2023-10-19,2023-10-21
452,pending,2023-09-12,2023-09-12
452,activated,2023-09-12,2023-09-15
453,pending,2023-10-10,2023-10-10
453,activated,,2023-10-11
454,pending,2023-10-06,2023-10-06
454,activated,2023-10-06,2023-10-16
455,pending,2023-10-18,2023-10-18
455,activated,2023-10-18,2023-10-24
456,pending,2023-09-25,2023-09-25
456,activated,2023-09-25,2023-09-26
457,,2023-10-28,2023-10-28
457,rejected,2023-10-28,2023-11-01
458,,2023-10-14,2023-10-14
458,activated,2023-10-14,2023-10-18
458,deactivated,2023-10-14,2023-11-11
459,pending,2023-09-27,2023-09-27 
459,Expired,2023-09-27,2023-10-11
460,pending,2023-09-08,2023-09-08
460,activated,2023-09-08,
461,pending,2023-09-16,2023-09-16
461,rejected,2023-09-16,2023-09-24
462,pending,2023-09-08,2023-09-08 
462,expired,2023-09-08,2023-09-22 
463, pending,2023-10-02,2023-10-02
463,activated,2023-10-02,
464,pending,2023-10-19,2023-10-19
464,rejected,2023-10-19,2023-10-29
465,pending,2023-10-15,2023-10-15
465,activated,2023-10-15, 2023-10-17
466,pending,,2023-10-09
466,ACTIVATED,2023-10-09, 2023-10-14
467,pending,2023-09-26,2023-09-26 
467, activated,2023-09-26,2023-09-29
468,pending,2023-09-17,2023-09-17
468,rejected,2023-09-17,2023-09-20
469,pending,2023-10-19,2023-10-19
469,activated,2023-10-19,2023-10-24
470,pending,2023-10-11,2023-10-11
470,activated,2023-10-11,2023-10-13
471,pending,2023-10-10,2023-10-10
471,activated,2023-10-10,2023-10-20
472,pending,2023-10-04,2023-10-04
472,Activated,2023-10-04,2023-10-09
473,pending, 2023-10-18,2023-10-18
473,activated,,2023-10-22
474,pending,2023-10-06,2023-10-06
474,ACTIVATED,2023-10-06,2023-10-15
475,,2023-09-16,
475,activated,2023-09-16,2023-09-23
476,pending,2023-09-23,2023-09-23
476,activated,2023-09-23,2023-09-25
477,pending,2023-09-19,2023-09-19
477,activated,2023-09-19,2023-09-23
478,pending,2023-09-18,2023-09-18
478,activated,,2023-09-28 
479,pending,2023-10-24,2023-10-24
479,,2023-10-24,2023-10-28
480,pending,2023-10-13,2023-10-13
480,activated, 2023-10-13,2023-10-23
481,pending,2023-10-07,2023-10-07
481,activated,2023-10-07,2023-10-08
482,,2023-09-28,2023-09-28
482,activated,2023-09-28,2023-10-01
483,pending,2023-09-30,2023-09-30 
483,activated,,2023-10-05
484,pending,2023-09-07,2023-09-07
484,activated,2023-09-07,2023-09-17
485,pending,2023-09-29,2023-09-29
485,activated,2023-09-29,2023-09-30
486,pending,2023-10-06,2023-10-06
486,activated,2023-10-06,2023-10-09
487,pending,2023-09-22,2023-09-22
487,activated,2023-09-22,2023-09-29
488,pending,2023-10-01, 2023-10-01
488,activated,2023-10-01,2023-10-08
489,pending,2023-10-30,2023-10-30
489,activated,2023-10-30,
489,deactivated,,2023-11-30
490,pending,2023-10-25,
490,activated,2023-10-25,2023-11-01
491, pending, 2023-09-05,2023-09-05
491,activated, 2023-09-05,2023-09-06
492,pending, 2023-10-27,2023-10-27
492,activated,2023-10-27,2023-10-28
493,pending,2023-10-18,2023-10-18
493,activated,2023-10-18,2023-10-27
494,pending,,
494,expired,2023-10-19,2023-11-02
495,pending,2023-10-19,2023-10-19
495,activated,,2023-10-22
496,pending,2023-09-13,2023-09-13
496,activated,2023-09-13,2023-09-14
497,pending,2023-09-08,2023-09-08
497,activated,2023-09-08,2023-09-09
498,pending,2023-10-09,2023-10-09
498,activated,2023-10-09,2023-10-14
498,Deactivated,2023-10-09,2023-10-30
499,pending,,2023-10-20
499,activated,2023-10-20,2023-10-27
500,pending, 2023-09-07,2023-09-07
500,ACTIVATED,2023-09-07,2023-09-14
501,pending,2023-09-01,2023-09-01
501,activated,2023-09-01,2023-09-08
502,pending,2023-10-27,2023-10-27
502,activated,2023-10-27,2023-10-31
503,pending,2023-10-25,2023-10-25
503,activated,2023-10-25,2023-11-01
504,pending,2023-09-16,2023-09-16
504,activated,2023-09-16,2023-09-18
505,pending,2023-10-20,2023-10-20
505,,2023-10-20,2023-10-25
506,pending,2023-09-18,2023-09-18
506,activated,2023-09-18,2023-09-27
507,pending,2023-10-21,2023-10-21
507,,2023-10-21,2023-10-28
508,pending,2023-09-01,2023-09-01
508,activated,,2023-09-10
509,Pending,,2023-10-07
509,activated,2023-10-07,2023-10-11
510,pending,2023-09-14 ,2023-09-14
510,activated,2023-09-14,2023-09-21 
511,pending,2023-10-09,2023-10-09
511,activated,2023-10-09,2023-10-13
512,pending,2023-09-02,2023-09-02
512,,2023-09-02,
513,pending,2023-10-09,2023-10-09
513,activated,2023-10-09,2023-10-16
514,pending,2023-09-06,2023-09-06
514,activated,2023-09-06,2023-09-10
515,pending,2023-09-27,2023-09-27
515,activated,2023-09-27,2023-10-01
516,pending,2023-09-05,2023-09-05
516,rejected, 2023-09-05,2023-09-08
517,Pending,2023-09-24,2023-09-24
517,activated,,2023-10-02
518,pending,2023-09-10,2023-09-10
518,rejected,2023-09-10,2023-09-19
519,pending,2023-09-20,2023-09-20
519,activated,2023-09-20,2023-09-30
520,pending,2023-09-29,2023-09-29
520,expired,2023-09-29,2023-10-13
521,pending,2023-10-10,2023-10-10
521,expired,2023-10-10,2023-10-24
522,pending,2023-10-09,2023-10-09
522,activated,2023-10-09,2023-10-11
523,pending,2023-10-02,2023-10-02
523,activated,2023-10-02,2023-10-05
524,pending,2023-10-22,2023-10-22
524,rejected,2023-10-22,2023-10-30
525,pending,2023-09-25,2023-09-25 
525,activated,2023-09-25,2023-09-28
526,pending,2023-09-09,2023-09-09
526,activated,2023-09-09,2023-09-12
527,pending,2023-10-12,2023-10-12
527,activated,2023-10-12,2023-10-14
528,pending,2023-09-22,2023-09-22
528,activated,2023-09-22,2023-09-29 
529,pending,2023-10-27,2023-10-27
529,activated,2023-10-27,2023-10-29
530,pending, 2023-09-24,2023-09-24
530,ACTIVATED,2023-09-24,2023-10-02
531,pending,2023-09-01, 2023-09-01
531,activated,2023-09-01,2023-09-11
531,deactivated,2023-09-01,2023-09-27
532,pending,2023-09-21,2023-09-21
532,activated,2023-09-21,2023-09-30
533,PENDING,2023-10-28,
533,activated,,2023-10-31
534,pending,2023-09-29, 2023-09-29
534,activated,2023-09-29,
535,pending,2023-10-20,2023-10-20
535,activated,2023-10-20,2023-10-29
536,pending,2023-09-23,2023-09-23
536,activated,2023-09-23,2023-10-02
537,PENDING,2023-10-07,2023-10-07
537,activated,2023-10-07,2023-10-14
538,pending,,2023-09-05
538,activated,2023-09-05,2023-09-15
539,pending,2023-09-13,2023-09-13
539,,2023-09-13,2023-09-17
540,pending,2023-09-07,2023-09-07
540,activated,2023-09-07,2023-09-16
541,PENDING,2023-09-25,2023-09-25
541,activated,2023-09-25,2023-10-02
542,pending,2023-09-20,2023-09-20
542,,2023-09-20,
543,pending,2023-10-04,2023-10-04
543,activated,2023-10-04,2023-10-13
544,pending, 2023-10-09,2023-10-09
544,activated,2023-10-09,
545,pending,,2023-09-15
545,activated,2023-09-15,2023-09-16
546,pending,2023-09-17,2023-09-17
546,activated,2023-09-17,2023-09-23
547,pending,2023-09-02,2023-09-02
547,activated,2023-09-02,2023-09-07
548,pending,2023-09-08,2023-09-08
548,activated,2023-09-08,2023-09-18
549,pending,2023-09-23,2023-09-23
549,activated,2023-09-23,2023-09-26
550,pending,2023-10-24,2023-10-24
550,activated,2023-10-24,2023-11-02
551,pending,2023-09-12,2023-09-12
551,activated,,2023-09-19
552,pending,2023-09-25,2023-09-25
552,ACTIVATED,,2023-09-26 
553,pending,2023-09-01,2023-09-01
553,activated,2023-09-01,2023-09-10
554,pending,2023-10-06,2023-10-06
554,activated,2023-10-06,2023-10-16
555,pending,2023-09-26,2023-09-26
555,activated,2023-09-26,2023-09-30
556,pending, 2023-09-20,2023-09-20
556,expired,2023-09-20,2023-10-04
557,pending,2023-09-24,2023-09-24
557,REJECTED,2023-09-24,2023-10-02
558,pending,2023-09-17,2023-09-17
558,,2023-09-17,2023-09-26
559,pending,,2023-09-25
559,activated,2023-09-25,2023-09-29
560,pending,2023-09-12,2023-09-12
560,rejected,2023-09-12,2023-09-13
561,pending,2023-10-13,
561,activated,,2023-10-17 
562,pending ,2023-10-26,2023-10-26
562, activated,2023-10-26,2023-11-03
563,pending,2023-10-25,2023-10-25
563,activated,2023-10-25,2023-11-01 
564,,2023-09-22,2023-09-22
564,activated,2023-09-22,2023-09-24
565,pending,2023-09-01,2023-09-01
565,activated,2023-09-01,2023-09-08
566,pending,2023-10-17,
566,activated,,
567,pending,2023-09-28,2023-09-28
567,activated,2023-09-28,2023-10-06
568,pending,2023-10-03,2023-10-03
568,activated,2023-10-03,2023-10-11
568,deactivated,2023-10-03,2023-10-29
569,pending,2023-10-10,2023-10-10
569,rejected,2023-10-10,2023-10-20
570,pending,2023-10-19,2023-10-19
570,activated,,2023-10-25
571,pending,2023-10-02,2023-10-02
571,activated,2023-10-02,2023-10-04
572,pending,,2023-09-27
572,activated,2023-09-27,2023-10-05
573,,2023-09-08,2023-09-08
573,activated,2023-09-08,2023-09-10
574,pending,2023-09-03,2023-09-03
574,activated,2023-09-03,2023-09-04
575,,2023-09-10,2023-09-10
575,activated,2023-09-10,
576,pending, 2023-09-10,2023-09-10
576,expired,2023-09-10,2023-09-24
577,pending,2023-10-27,2023-10-27
577,activated,2023-10-27,2023-11-03
578,pending,2023-10-05,2023-10-05
578,activated,2023-10-05,2023-10-14 
579,pending,2023-09-02,
579,activated,2023-09-02,2023-09-07
580,pending,2023-09-20,2023-09-20 
580,expired,2023-09-20,2023-10-04
581,pending,2023-09-25,2023-09-25
581,activated,,2023-09-27
582,Pending,2023-10-21,
582,activated,2023-10-21,2023-10-31
583,PENDING,2023-09-25,2023-09-25
583,activated,2023-09-25,2023-09-26
584,pending,2023-10-03,
584,activated,2023-10-03,2023-10-04
585,pending ,2023-09-16,2023-09-16
585,activated,2023-09-16,2023-09-18
586,,2023-09-20,2023-09-20
586,activated,2023-09-20,2023-09-21
587,pending,2023-09-05,2023-09-05
587, activated,,2023-09-13
587,deactivated,2023-09-05,2023-10-06
588,pending,2023-10-17,2023-10-17
588,expired,2023-10-17,2023-10-31
589,pending,2023-09-30,2023-09-30
589,activated,2023-09-30,2023-10-10
590,pending,,2023-10-14
590,activated,2023-10-14,2023-10-20
591,,,2023-10-05
591,activated,2023-10-05,2023-10-06
592,pending,2023-09-06,2023-09-06
592,activated,,
592,deactivated,2023-09-06,2023-10-01
593,pending,2023-09-17,2023-09-17
593,activated,2023-09-17,2023-09-27
594,pending,2023-09-20,2023-09-20
594,expired,2023-09-20,2023-10-04
595,pending,2023-10-17,2023-10-17 
595,activated,2023-10-17,2023-10-21
596,pending,,2023-09-21
596,activated,2023-09-21,2023-09-30
597,pending,2023-10-28, 2023-10-28
597,rejected,2023-10-28,2023-11-06
598,pending,2023-10-18,2023-10-18
598,activated, 2023-10-18,2023-10-24
599,pending,2023-10-12,2023-10-12
599,,2023-10-12,2023-10-15
600,pending,2023-10-02,2023-10-02
600,activated,2023-10-02,
601,,2023-10-12,2023-10-12
601,activated,2023-10-12,2023-10-14
602,pending,2023-09-21,2023-09-21
602,activated,2023-09-21,2023-09-28
603,pending,2023-09-07,2023-09-07
603,activated ,2023-09-07,2023-09-17
604,pending,2023-10-22,2023-10-22
604,Activated,2023-10-22,2023-10-23
605,pending,2023-09-28,2023-09-28
605,activated,2023-09-28,2023-10-07
605,,2023-09-28,2023-10-26
606,pending,2023-10-28,2023-10-28
606,activated,2023-10-28 ,2023-10-30 
607,pending, 2023-10-14,2023-10-14
607,expired,2023-10-14,2023-10-28
608,pending,2023-10-05,
608, activated,2023-10-05,2023-10-09
609,pending,2023-09-26,
609,activated,2023-09-26,2023-10-06
610,pending,2023-10-12,2023-10-12
610,activated,2023-10-12,2023-10-17
611,pending,2023-09-15,2023-09-15
611,activated,2023-09-15,
612,pending,,2023-09-22
612,activated ,2023-09-22 ,2023-09-25
613,pending,2023-09-20,2023-09-20
613,rejected,2023-09-20,2023-09-22
614,pending,2023-10-20,2023-10-20
614,activated,2023-10-20,2023-10-30
615,pending,2023-10-27,2023-10-27
615,,2023-10-27,
616,pending,2023-09-06,
616,activated,2023-09-06,2023-09-10
617,pending,2023-09-02,2023-09-02
617,activated,2023-09-02,2023-09-07
618,pending,2023-09-22,2023-09-22
618, activated,2023-09-22,
619,pending,2023-10-11, 2023-10-11
619,Activated,2023-10-11,2023-10-15
620,pending,2023-09-27,2023-09-27
620,activated,2023-09-27,2023-09-29
621,pending,,2023-10-16
621,,2023-10-16,2023-10-22
622,,2023-10-29,2023-10-29
622,,,2023-10-31
623,pending,2023-10-10,2023-10-10
623,activated,2023-10-10,2023-10-17
624,PENDING,2023-10-10,2023-10-10
624,activated,2023-10-10,2023-10-15
625,PENDING,2023-09-09,2023-09-09
625,activated,2023-09-09,2023-09-18
626,pending,2023-10-06,2023-10-06
626,,,
627,pending,2023-10-08,2023-10-08
627,activated ,2023-10-08,2023-10-13
628,pending,2023-09-12,
628,activated,2023-09-12,
629,pending,2023-09-02,2023-09-02 
629,Activated,2023-09-02,2023-09-11
630,pending,2023-10-11,
630,ACTIVATED,2023-10-11,
631, pending,2023-10-30,2023-10-30 
631, expired,2023-10-30,2023-11-13
632,pending,2023-10-09,2023-10-09
632,activated,2023-10-09,2023-10-14
632,deactivated,2023-10-09,2023-11-02
633,pending,2023-09-13,
633,activated,2023-09-13,2023-09-20
634,pending,2023-10-23,2023-10-23
634,activated,2023-10-23,2023-10-26
635,pending,2023-09-20,2023-09-20
635,ACTIVATED,2023-09-20,2023-09-23
636,pending,2023-09-21,2023-09-21
636, activated,2023-09-21,2023-09-22
637,,,2023-10-19
637,activated,2023-10-19,2023-10-20
638,pending, 2023-10-18,2023-10-18
638,,2023-10-18,2023-10-21
639,pending,2023-10-26,2023-10-26
639,activated,2023-10-26,2023-11-02
640,pending,2023-10-24,2023-10-24
640,expired ,2023-10-24,2023-11-07
641,pending,2023-09-01,2023-09-01
641,activated,2023-09-01,2023-09-11
642,pending,2023-09-14,2023-09-14
642,ACTIVATED,2023-09-14,2023-09-20
643,pending,2023-10-05,2023-10-05
643,activated,2023-10-05,2023-10-11
644,pending,2023-09-14,2023-09-14
644,,2023-09-14,2023-09-24
645,pending,2023-10-22,
645,activated,2023-10-22,2023-10-30
646,pending,2023-10-15,2023-10-15
646,activated,2023-10-15,2023-10-22
647,pending,2023-10-16,2023-10-16
647,activated,2023-10-16,2023-10-24
648,pending,2023-10-27,2023-10-27
648,EXPIRED,2023-10-27,2023-11-10
649,pending,,2023-10-13
649,activated,2023-10-13,2023-10-17
650,pending,2023-10-28,2023-10-28
650, rejected,2023-10-28,2023-11-07
651,pending,2023-09-28,2023-09-28
651,rejected,2023-09-28, 2023-10-07
652,pending,2023-09-09,2023-09-09
652,activated,2023-09-09,
653,pending,2023-10-01,2023-10-01
653,activated,2023-10-01, 2023-10-02
654,PENDING,2023-10-27,2023-10-27
654,,2023-10-27,2023-11-01
655,pending,2023-10-07,2023-10-07
655,activated,,2023-10-16
656,pending,2023-09-20,2023-09-20
656,activated,2023-09-20,2023-09-27
657,pending,2023-09-06,
657,activated,2023-09-06,2023-09-08
658,pending,,
658,activated,2023-09-09,2023-09-10
659,pending,,2023-09-08
659,activated,2023-09-08,2023-09-09
660,pending,2023-10-13,2023-10-13
660,activated,2023-10-13,2023-10-16
660,Deactivated,2023-10-13,2023-11-14
661,pending,,2023-09-20
661,activated,2023-09-20,2023-09-23
662,pending,2023-09-27,2023-09-27
662,activated,2023-09-27,2023-09-29
663,pending,2023-10-29,2023-10-29
663,Activated,2023-10-29,2023-11-01
664,pending,2023-09-20,2023-09-20
664,activated,2023-09-20,2023-09-25
665,pending,2023-10-10 ,2023-10-10
665,ACTIVATED,2023-10-10,
666,pending,,2023-09-21
666,activated,2023-09-21,2023-09-26
667,pending,2023-09-24,2023-09-24
667,expired,2023-09-24,2023-10-08
668,pending,2023-09-26,2023-09-26
668,activated,2023-09-26,2023-09-30
669,pending,2023-09-27,2023-09-27
669,activated,2023-09-27,2023-09-30
670,pending,,2023-09-08
670,activated,2023-09-08,2023-09-09
671,pending,2023-10-09,2023-10-09
671,activated,2023-10-09,2023-10-15
672,pending,2023-10-04,2023-10-04
